customer_id,loans_credit_limit,days_since_opened,days_since_confirmed,loans_credit_cost_rate,record_number,utilization
37662,10,19,9,5,19,16
37663,14,17,9,7,8,16
37664,10,17,9,5,9,16
37665,10,1,9,2,9,16
37666,6,15,8,2,4,16
37667,8,5,9,7,8,16
37668,3,13,14,4,10,16
37669,8,13,14,4,10,16
37670,4,13,14,4,12,9
37671,18,16,13,4,1,16
37672,19,15,7,4,4,16
37673,2,10,8,4,7,16
37674,12,14,6,2,6,16
37675,13,16,6,2,3,16
37676,6,13,14,4,5,16
37677,2,13,5,2,13,16
37678,4,17,12,6,7,16
37679,13,3,11,4,14,16
37680,14,0,9,13,7,16
37681,17,6,9,4,8,16
37682,1,5,17,4,14,16
37683,14,12,0,2,13,9
37684,16,3,17,4,11,16
37685,15,13,3,1,12,16
37686,16,3,17,4,19,16
37687,7,2,9,7,8,15
37688,5,11,17,6,15,16
37689,19,19,16,2,20,7
37690,19,13,4,4,14,16
37691,3,18,9,8,17,16
37692,3,18,14,6,15,16
37693,13,9,1,4,13,16
37694,1,16,7,2,1,16
37695,6,19,10,5,20,15
37696,16,5,6,7,18,16
37697,10,14,3,4,5,16
37698,14,10,10,4,10,16
37699,9,6,3,4,4,16
37700,7,4,12,2,8,16
37701,8,18,9,9,4,16
37702,3,5,11,4,14,16
37703,18,1,2,8,8,16
37704,11,12,6,5,12,5
37705,5,15,12,2,2,16
37706,2,1,16,2,11,15
37707,17,1,9,9,19,16
37708,0,11,1,5,14,16
37709,12,17,17,9,8,16
37710,10,19,16,2,14,11
37711,10,9,5,4,17,16
37712,19,1,5,2,9,16
37713,7,14,4,2,8,16
37714,0,14,7,4,1,16
37715,19,10,9,11,4,16
37716,17,12,10,3,12,18
37717,17,0,4,4,6,16
37718,0,9,2,3,15,16
37719,12,10,14,2,10,16
37720,10,9,16,13,11,13
37721,11,19,9,2,11,16
37722,6,0,1,10,13,16
37723,10,3,12,2,7,16
37724,14,14,8,2,9,16
37725,2,18,2,2,3,11
37726,0,18,2,1,4,13
37727,18,9,13,6,11,16
37728,17,17,11,1,7,16
37729,1,19,16,8,17,1
37730,15,2,3,3,15,16
37731,12,10,4,2,4,16
37732,17,6,1,2,5,16
37733,19,6,13,4,7,16
37734,10,13,6,5,10,16
37735,15,6,8,4,10,16
37736,19,16,5,4,2,16
37737,12,18,14,2,11,16
37738,5,3,17,10,12,16
37739,17,10,8,4,8,16
37740,5,14,7,2,9,16
37741,10,10,14,4,3,16
37742,19,10,5,2,1,16
37743,15,14,14,4,3,16
37744,11,10,0,2,7,16
37745,17,14,6,8,5,16
37746,8,6,9,11,8,16
37747,13,8,9,4,4,16
37748,4,8,7,2,4,16
37749,0,13,13,8,5,4
37750,7,17,6,9,11,16
37751,15,3,9,8,11,1
37752,1,13,8,4,7,11
37753,18,8,4,2,5,16
37754,15,18,12,2,16,16
37755,0,5,6,1,12,16
37756,1,1,5,2,7,16
37757,13,8,9,9,3,16
37758,17,10,1,4,16,16
37759,6,2,5,2,15,16
37760,7,0,17,4,9,16
37761,4,19,5,6,7,16
37762,7,14,12,13,4,16
37763,14,3,0,4,22,1
37764,13,18,9,9,5,16
37765,3,2,17,4,13,16
37766,4,4,13,4,9,9
37767,18,3,12,4,15,16
37768,7,5,12,4,13,16
37769,16,2,9,2,8,16
37770,14,3,12,1,11,9
37771,3,1,9,2,15,16
37772,8,0,17,4,3,16
37773,3,1,0,5,10,16
37774,8,13,14,4,12,16
37775,5,5,11,10,6,16
37776,13,9,5,4,14,16
37777,3,1,6,4,16,18
37778,2,13,1,4,8,16
37779,0,10,6,0,4,16
37780,6,16,7,4,3,16
37781,4,14,4,4,6,9
37782,14,6,9,13,16,16
37783,11,10,13,2,9,16
37784,15,12,0,8,20,6
37785,10,15,7,5,6,16
37786,14,6,9,3,6,16
37787,18,18,5,4,6,16
37788,6,4,12,4,6,16
37789,7,14,12,2,3,16
37790,1,10,17,2,3,16
37791,3,15,7,2,4,16
37792,13,10,3,4,3,16
37793,8,2,10,1,16,3
37794,11,17,17,13,7,16
37795,17,14,4,2,8,16
37796,7,5,6,7,9,16
37797,14,9,2,0,13,16
37798,16,7,9,1,13,15
37799,14,11,5,1,20,16
37800,4,16,2,10,2,9
37801,5,8,6,9,2,16
37802,10,6,3,4,3,16
37803,19,17,3,4,16,16
37804,12,11,6,5,7,16
37805,8,15,8,2,7,16
37806,14,4,17,8,8,16
37807,14,19,5,2,13,9
37808,10,19,16,5,25,3
37809,8,0,9,10,5,2
37810,12,15,6,4,3,16
37811,2,14,4,2,19,16
37812,10,17,9,3,8,16
37813,7,9,2,2,15,16
37814,15,18,17,11,9,16
37815,16,16,9,1,2,16
37816,7,13,9,11,3,16
37817,6,16,1,2,2,16
37818,11,10,4,4,3,16
37819,15,11,1,3,4,16
37820,2,4,13,4,22,16
37821,1,2,3,4,23,16
37822,19,11,1,8,22,16
37823,7,2,6,2,10,16
37824,7,0,12,4,8,16
37825,10,18,16,4,9,16
37826,19,11,17,4,7,16
37827,4,2,13,2,9,16
37828,12,7,10,2,20,2
37829,6,8,7,2,4,16
37830,0,8,14,4,5,16
37831,2,12,10,11,18,6
37832,2,11,6,2,9,10
37833,18,9,1,6,10,16
37834,13,16,7,4,4,16
37835,1,4,8,3,10,16
37836,15,14,16,2,6,6
37837,16,7,10,13,16,0
37838,11,14,4,2,5,16
37839,3,5,3,4,2,16
37840,3,10,9,2,13,16
37841,8,6,6,1,8,16
37842,0,8,11,2,2,18
37843,15,2,16,11,22,0
37844,19,5,11,4,7,16
37845,11,6,14,2,9,16
37846,14,18,10,0,6,5
37847,14,10,11,0,3,9
37848,9,12,16,13,22,0
37849,6,10,4,4,8,16
37850,1,18,11,2,6,16
37851,10,0,13,4,12,16
37852,0,15,4,4,6,16
37853,15,13,4,2,5,16
37854,12,0,0,7,8,16
37855,5,14,7,2,9,16
37856,11,5,0,7,13,16
37857,13,10,1,4,10,16
37858,0,16,7,2,2,16
37859,6,4,6,10,9,16
37860,14,10,11,2,9,9
37861,16,5,9,5,14,16
37862,7,17,12,2,12,16
37863,16,3,3,3,11,16
37864,11,2,9,7,10,10
37865,18,7,16,4,12,16
37866,14,4,11,7,9,16
37867,2,4,9,11,14,1
37868,8,11,17,3,7,16
37869,6,8,17,2,1,16
37870,19,15,3,4,4,16
37871,7,16,12,4,1,16
37872,1,8,4,2,1,16
37873,5,8,13,4,3,16
37874,13,16,3,4,1,16
37875,16,17,1,9,9,16
37876,0,19,16,11,18,3
37877,13,14,7,4,5,16
37878,1,10,4,4,5,16
37879,12,19,9,9,22,3
37880,18,14,4,2,7,16
37881,5,15,7,4,2,16
37882,10,13,0,4,7,16
37883,8,19,9,9,18,10
37884,6,4,1,0,12,16
37885,14,4,11,2,14,9
37886,2,2,6,11,11,11
37887,11,8,4,4,17,16
37888,7,6,0,4,14,8
37889,3,10,4,2,7,16
37890,5,3,11,6,15,16
37891,5,15,12,4,1,16
37892,9,11,9,5,14,6
37893,3,7,13,6,17,16
37894,6,0,8,2,11,16
37895,0,2,6,9,15,16
37896,3,12,16,6,15,6
37897,3,15,9,9,6,16
37898,12,9,10,2,11,16
37899,10,17,1,4,1,16
37900,13,14,14,2,7,16
37901,15,4,3,2,8,16
37902,10,15,7,4,5,16
37903,6,16,3,2,1,16
37904,10,7,5,13,10,16
37905,11,15,4,4,10,16
37906,3,3,12,4,13,16
37907,1,7,2,0,14,16
37908,0,2,13,0,6,16
37909,10,16,4,2,1,16
37910,3,13,17,10,2,16
37911,14,15,8,4,3,16
37912,2,10,1,2,3,16
37913,1,16,7,2,1,16
37914,8,11,9,9,11,16
37915,0,0,13,4,3,16
37916,1,18,6,2,6,16
37917,5,2,1,9,20,16
37918,4,13,4,4,8,9
37919,13,12,0,6,26,16
37920,11,0,3,2,6,16
37921,13,19,9,2,22,16
37922,10,3,13,4,22,16
37923,17,6,3,5,8,16
37924,0,16,9,11,1,16
37925,2,15,4,2,4,16
37926,5,8,7,2,1,16
37927,6,4,11,0,7,16
37928,4,6,0,4,3,9
37929,6,2,1,0,25,16
37930,5,11,12,4,12,16
37931,16,5,12,9,9,16
37932,0,7,5,4,17,16
37933,5,9,3,6,12,16
37934,12,9,0,8,12,12
37935,12,11,12,2,15,16
37936,17,11,10,1,15,11
37937,1,15,7,2,3,16
37938,16,7,9,13,18,8
37939,3,7,13,6,18,16
37940,13,18,9,13,9,16
37941,18,3,12,6,11,16
37942,14,3,13,0,8,16
37943,14,16,10,4,2,9
37944,10,1,9,9,12,18
37945,1,3,1,4,9,16
37946,17,7,16,2,19,0
37947,5,19,5,6,25,16
37948,1,13,9,3,2,16
37949,15,13,11,2,4,16
37950,12,2,9,1,11,16
37951,14,6,11,2,8,9
37952,10,15,9,11,2,16
37953,3,15,6,0,7,16
37954,10,12,10,3,15,6
37955,7,14,14,2,6,16
37956,0,19,9,11,18,10
37957,0,10,9,13,12,16
37958,1,7,10,4,11,15
37959,4,5,8,4,12,16
37960,10,18,3,1,4,16
37961,12,17,6,5,7,16
37962,4,3,10,4,14,9
37963,10,5,17,4,11,16
37964,0,0,17,7,14,16
37965,10,5,13,5,20,16
37966,11,15,12,2,14,16
37967,10,0,13,0,6,16
37968,1,8,8,2,2,16
37969,10,0,4,2,8,16
37970,12,17,9,10,1,16
37971,5,13,14,2,10,16
37972,11,4,3,0,10,16
37973,0,4,12,1,10,16
37974,1,14,9,3,5,16
37975,0,4,17,2,7,16
37976,18,16,3,2,1,16
37977,0,10,14,2,10,16
37978,8,9,5,4,23,16
37979,16,10,4,4,4,16
37980,13,19,9,9,10,3
37981,7,10,5,5,5,8
37982,9,13,17,8,10,16
37983,3,0,17,2,7,16
37984,19,13,17,3,16,16
37985,15,10,12,13,7,16
37986,14,1,3,2,10,9
37987,15,10,14,4,7,16
37988,14,18,1,13,15,16
37989,11,2,17,4,15,16
37990,17,17,13,2,4,16
37991,0,13,14,8,6,16
37992,6,3,17,3,23,16
37993,5,14,9,10,6,16
37994,19,7,1,6,20,16
37995,0,3,10,7,10,13
37996,4,10,4,4,4,9
37997,4,1,3,4,10,9
37998,2,12,11,4,2,16
37999,12,17,9,3,9,16
38000,1,11,13,4,11,16
38001,1,17,10,4,7,18
38002,14,7,5,0,27,9
38003,2,10,17,1,6,16
38004,17,11,2,11,14,13
38005,6,8,9,7,2,16
38006,12,0,6,10,3,18
38007,3,3,1,3,14,16
38008,12,6,17,10,15,16
38009,7,0,9,0,14,16
38010,15,3,9,3,10,16
38011,19,14,4,4,6,16
38012,1,6,8,4,2,16
38013,17,7,6,11,15,16
38014,11,6,8,9,7,16
38015,13,16,7,4,1,16
38016,17,5,5,8,10,16
38017,16,15,7,4,4,16
38018,6,1,0,10,18,4
38019,19,3,11,4,10,16
38020,10,4,3,0,15,16
38021,14,19,9,5,16,3
38022,10,5,13,3,8,16
38023,0,2,2,11,13,7
38024,14,17,9,7,17,16
38025,15,6,14,2,12,16
38026,14,3,17,0,15,9
38027,8,14,10,0,9,3
38028,2,11,5,2,17,15
38029,7,1,3,3,12,16
38030,0,18,8,13,12,16
38031,5,14,3,2,2,16
38032,3,14,9,4,11,16
38033,15,18,9,3,14,16
38034,15,9,10,11,18,18
38035,0,16,8,2,2,16
38036,15,10,6,4,6,4
38037,19,7,1,6,15,16
38038,11,4,6,3,7,16
38039,14,3,10,13,11,16
38040,12,18,9,9,10,16
38041,1,13,9,2,1,16
38042,12,12,10,6,24,16
38043,2,11,6,4,14,1
38044,6,18,8,4,10,16
38045,6,5,2,5,9,16
38046,4,18,3,4,9,9
38047,5,16,17,2,2,16
38048,16,13,9,9,5,1
38049,18,5,17,4,4,16
38050,15,13,11,2,10,16
38051,14,15,14,3,5,9
38052,0,16,7,4,1,16
38053,3,0,6,4,9,16
38054,4,14,4,2,4,16
38055,8,13,14,4,7,11
38056,2,1,6,11,14,16
38057,14,0,11,9,10,16
38058,16,18,16,5,10,1
38059,0,18,3,3,15,16
38060,18,0,5,4,8,16
38061,14,3,17,2,15,9
38062,18,12,2,6,18,16
38063,11,5,10,7,11,4
38064,12,4,8,9,6,16
38065,17,13,12,9,11,16
38066,11,13,9,5,10,16
38067,16,17,13,7,11,16
38068,10,6,14,4,7,16
38069,2,9,9,11,10,11
38070,16,5,11,4,9,16
38071,13,9,10,1,10,1
38072,10,4,11,5,5,16
38073,8,0,6,5,7,16
38074,2,7,9,11,17,18
38075,13,17,12,2,10,16
38076,14,16,0,4,2,9
38077,5,14,9,9,4,16
38078,6,13,14,4,3,16
38079,18,18,12,2,4,16
38080,5,1,5,4,18,16
38081,11,13,3,2,16,16
38082,14,2,1,2,11,9
38083,8,11,9,9,15,16
38084,5,8,16,2,2,16
38085,15,5,9,13,10,16
38086,5,11,17,6,4,16
38087,7,11,9,0,16,0
38088,18,7,13,6,5,16
38089,7,5,3,11,4,16
38090,15,15,9,0,3,2
38091,16,9,9,13,15,12
38092,0,3,17,8,16,16
38093,10,19,10,4,20,18
38094,18,14,4,2,6,16
38095,13,8,7,4,2,16
38096,5,17,12,9,15,16
38097,13,0,6,3,6,16
38098,16,15,4,2,4,16
38099,16,10,6,13,7,16
38100,19,19,0,4,27,3
38101,19,0,6,3,9,16
38102,14,18,16,4,7,16
38103,3,9,16,4,11,7
38104,5,10,4,2,2,16
38105,17,7,16,7,18,11
38106,0,19,5,11,26,16
38107,14,9,16,0,13,16
38108,19,10,4,2,4,16
38109,5,16,13,4,1,16
38110,17,3,3,4,10,16
38111,7,6,3,9,2,16
38112,15,7,9,8,17,3
38113,18,9,1,2,15,16
38114,15,19,9,11,12,3
38115,10,15,7,2,3,16
38116,11,6,1,2,8,16
38117,2,16,12,4,1,16
38118,7,13,11,4,8,16
38119,10,2,5,2,27,16
38120,14,6,13,2,4,9
38121,18,19,5,6,32,16
38122,1,17,9,3,12,16
38123,10,11,0,3,12,5
38124,14,16,9,13,1,16
38125,5,11,3,6,5,16
38126,7,6,17,4,3,16
38127,9,1,9,5,14,19
38128,9,17,11,1,11,16
38129,5,16,3,2,1,16
38130,0,9,10,8,20,16
38131,14,15,4,4,13,9
38132,19,16,7,2,3,16
38133,3,6,9,11,7,16
38134,7,10,12,4,6,16
38135,15,13,9,2,15,10
38136,17,3,3,13,10,16
38137,9,4,12,8,9,16
38138,1,3,3,4,14,16
38139,5,6,14,4,9,16
38140,5,16,9,3,3,16
38141,8,2,16,3,21,7
38142,18,7,1,6,10,16
38143,2,1,5,3,10,16
38144,5,7,0,5,15,4
38145,19,5,6,5,9,16
38146,6,5,3,0,8,16
38147,4,6,14,4,3,9
38148,6,13,8,4,4,16
38149,8,12,16,4,15,16
38150,10,12,6,1,11,15
38151,15,7,2,8,17,1
38152,1,9,16,2,15,6
38153,18,6,3,9,4,16
38154,18,15,13,2,5,16
38155,5,6,14,2,8,16
38156,19,6,14,2,9,16
38157,13,18,14,2,7,16
38158,1,1,6,13,8,10
38159,14,15,4,2,5,9
38160,5,14,5,4,4,16
38161,12,0,4,2,4,16
38162,2,14,4,4,3,16
38163,11,10,12,8,9,16
38164,17,15,17,4,1,16
38165,1,13,9,3,6,16
38166,3,18,9,5,12,16
38167,3,15,1,9,3,16
38168,6,16,7,2,1,16
38169,13,0,17,10,2,16
38170,7,6,11,4,8,16
38171,2,19,9,13,12,10
38172,6,17,9,9,7,16
38173,8,1,9,13,14,16
38174,19,8,13,4,2,16
38175,5,19,5,4,20,16
38176,17,13,14,4,10,16
38177,4,5,17,4,9,9
38178,14,11,5,2,16,9
38179,14,15,7,4,2,16
38180,8,11,9,7,8,16
38181,14,6,13,10,9,9
38182,2,3,10,2,10,15
38183,8,11,13,2,19,16
38184,14,0,8,4,8,16
38185,19,10,3,4,5,16
38186,15,11,2,8,14,15
38187,13,11,9,5,5,16
38188,11,7,9,8,18,16
38189,14,0,14,2,11,9
38190,17,17,9,2,12,16
38191,3,17,9,5,11,16
38192,1,8,7,4,1,16
38193,18,0,6,3,3,16
38194,11,15,7,4,6,16
38195,5,0,4,2,4,16
38196,6,5,11,5,8,16
38197,12,18,9,10,14,16
38198,17,7,9,2,12,5
38199,11,1,9,9,17,7
38200,17,17,17,2,9,16
38201,13,5,6,9,11,16
38202,18,4,9,13,7,16
38203,12,13,0,2,16,16
38204,5,15,4,2,6,16
38205,15,8,4,4,4,16
38206,14,3,12,3,8,16
38207,12,2,6,5,6,16
38208,1,4,12,3,12,16
38209,17,10,4,4,5,16
38210,19,18,0,4,11,16
38211,15,0,5,13,14,16
38212,7,13,9,13,7,16
38213,12,3,17,2,8,16
38214,7,11,9,5,11,4
38215,0,14,11,4,3,16
38216,0,0,11,5,3,16
38217,4,16,2,10,4,9
38218,12,3,17,2,14,16
38219,1,14,12,4,3,16
38220,18,0,13,4,7,16
38221,18,8,7,4,4,16
38222,15,13,5,3,13,16
38223,15,0,13,2,1,16
38224,17,2,9,3,15,16
38225,14,4,10,1,12,4
38226,7,1,2,2,10,5
38227,7,14,9,7,6,16
38228,13,14,12,4,10,16
38229,8,0,9,3,5,16
38230,9,13,17,2,7,16
38231,13,8,6,8,1,16
38232,6,15,17,4,1,16
38233,18,12,0,6,17,16
38234,1,7,2,13,12,11
38235,17,10,8,2,8,16
38236,16,18,9,9,15,16
38237,19,6,9,10,12,16
38238,14,7,1,2,20,9
38239,11,19,9,13,20,18
38240,19,5,9,7,13,17
38241,5,10,17,4,4,16
38242,8,11,16,1,14,6
38243,16,18,13,3,3,16
38244,17,14,5,4,9,16
38245,16,5,6,5,9,16
38246,14,16,7,4,4,16
38247,19,15,6,4,3,16
38248,18,15,6,10,2,16
38249,14,17,17,2,4,16
38250,12,18,8,4,12,16
38251,15,17,9,3,9,16
38252,14,2,2,2,10,9
38253,1,16,7,2,6,16
38254,1,8,3,4,5,16
38255,11,6,6,11,9,4
38256,14,10,3,2,7,9
38257,7,15,14,2,4,16
38258,14,19,9,5,17,16
38259,19,6,14,2,4,16
38260,3,0,17,5,3,16
38261,14,11,1,1,13,9
38262,3,1,1,1,17,16
38263,2,2,0,4,23,16
38264,11,12,2,7,20,2
38265,2,9,9,2,22,11
38266,12,8,13,2,2,16
38267,16,6,9,5,7,16
38268,15,14,17,4,3,16
38269,14,17,9,11,9,16
38270,19,17,17,9,10,16
38271,4,10,13,4,6,9
38272,0,17,1,3,8,16
38273,18,15,6,10,6,16
38274,0,6,8,2,9,16
38275,16,8,9,7,4,16
38276,8,19,0,10,17,18
38277,8,1,10,4,30,11
38278,5,15,7,4,2,16
38279,13,13,14,2,10,16
38280,1,19,0,11,10,12
38281,14,0,12,9,2,9
38282,7,10,10,3,6,4
38283,14,1,13,8,21,16
38284,12,13,3,9,14,16
38285,2,5,12,4,10,16
38286,5,15,13,4,3,16
38287,0,2,13,3,19,16
38288,8,8,14,2,1,16
38289,12,10,6,0,3,16
38290,9,14,7,4,5,16
38291,8,17,13,13,24,16
38292,11,7,2,1,22,16
38293,15,0,6,4,13,5
38294,11,11,2,2,16,4
38295,14,4,12,13,8,9
38296,11,12,6,2,18,16
38297,1,14,3,9,3,16
38298,6,12,16,2,13,15
38299,5,3,12,6,16,16
38300,14,19,0,3,16,9
38301,14,10,3,2,10,9
38302,10,10,17,10,4,16
38303,7,13,4,4,2,16
38304,11,0,9,13,4,16
38305,10,7,6,5,12,19
38306,15,0,2,5,12,6
38307,1,1,16,2,11,10
38308,12,15,4,4,12,16
38309,16,7,0,7,10,16
38310,2,8,14,4,3,3
38311,16,5,9,5,6,16
38312,8,18,16,8,12,16
38313,12,1,2,13,11,16
38314,17,10,9,3,5,10
38315,3,0,17,4,8,16
38316,7,4,12,10,13,16
38317,1,16,13,0,1,16
38318,10,4,11,4,8,16
38319,2,19,9,11,14,3
38320,5,15,17,4,4,16
38321,16,9,9,3,8,13
38322,15,8,14,4,7,16
38323,9,9,5,0,8,16
38324,5,8,7,4,2,16
38325,12,3,17,13,19,16
38326,14,13,17,4,3,16
38327,17,0,11,7,11,16
38328,7,0,4,4,5,16
38329,11,18,11,3,6,16
38330,13,19,2,9,14,1
38331,8,16,9,1,2,16
38332,9,6,14,4,12,16
38333,19,8,9,4,5,16
38334,17,18,8,4,13,16
38335,7,10,4,4,3,16
38336,14,16,7,4,1,16
38337,2,15,0,2,3,1
38338,5,7,2,10,7,16
38339,8,11,12,13,7,16
38340,4,6,8,4,4,9
38341,3,9,9,1,14,8
38342,18,2,17,6,14,16
38343,16,0,8,2,7,16
38344,19,14,14,4,10,16
38345,13,8,13,2,4,16
38346,1,15,10,1,5,15
38347,0,2,16,2,11,7
38348,0,0,12,3,10,16
38349,17,16,1,4,3,16
38350,11,7,16,2,23,16
38351,13,13,6,9,1,16
38352,14,18,3,3,14,16
38353,13,16,17,4,3,16
38354,2,13,12,4,6,2
38355,17,13,1,8,4,16
38356,16,17,1,9,7,16
38357,13,8,2,2,2,16
38358,10,4,3,4,14,1
38359,8,10,9,3,6,16
38360,11,2,10,7,15,6
38361,7,11,17,5,18,16
38362,16,8,7,4,6,16
38363,14,1,9,9,11,1
38364,9,17,9,5,16,16
38365,11,4,5,2,14,16
38366,2,14,3,8,6,16
38367,15,8,7,2,5,16
38368,14,1,10,13,11,7
38369,12,15,7,4,4,16
38370,13,2,1,3,15,16
38371,10,18,17,2,2,16
38372,18,14,3,2,3,16
38373,0,12,16,0,20,13
38374,15,17,13,8,12,16
38375,2,10,4,4,10,16
38376,16,6,5,4,5,3
38377,17,13,11,5,5,16
38378,18,9,13,8,20,16
38379,6,18,17,6,13,16
38380,17,1,3,2,12,16
38381,3,7,6,0,15,19
38382,11,10,14,2,7,16
38383,19,16,7,2,3,16
38384,9,4,11,7,16,16
38385,13,3,17,2,2,16
38386,5,6,9,11,8,16
38387,12,16,0,10,1,16
38388,16,0,6,7,5,16
38389,12,18,9,11,11,16
38390,8,1,0,5,12,16
38391,7,19,9,9,11,1
38392,6,8,7,4,3,16
38393,7,10,4,4,5,16
38394,14,1,3,2,9,9
38395,3,0,9,5,7,16
38396,10,15,4,2,1,16
38397,6,6,14,0,10,16
38398,19,8,1,4,3,16
38399,12,19,10,11,21,15
38400,2,12,9,11,19,6
38401,17,16,7,2,2,16
38402,5,8,9,8,1,16
38403,12,5,17,7,12,16
38404,12,13,4,4,6,16
38405,3,12,0,6,18,16
38406,3,11,3,4,18,16
38407,19,0,13,4,1,16
38408,10,8,7,2,6,16
38409,5,8,9,4,2,16
38410,15,13,5,2,12,16
38411,2,10,14,2,5,16
38412,17,0,8,2,1,19
38413,9,15,14,2,9,16
38414,17,14,3,9,7,16
38415,9,8,7,4,2,16
38416,0,3,0,3,14,1
38417,12,0,3,4,3,16
38418,1,8,7,2,3,16
38419,3,16,3,2,3,16
38420,13,17,12,7,10,16
38421,11,0,17,4,6,16
38422,1,18,13,9,10,16
38423,7,16,7,2,5,16
38424,3,10,14,2,10,16
38425,12,2,5,7,10,16
38426,19,9,10,2,17,16
38427,8,0,14,2,12,16
38428,8,17,6,9,10,16
38429,14,9,13,2,20,9
38430,16,17,11,0,15,16
38431,4,2,0,4,8,9
38432,0,10,12,2,5,16
38433,5,5,11,2,18,16
38434,11,17,3,4,11,13
38435,10,10,3,4,3,16
38436,7,15,14,2,4,16
38437,5,8,7,4,2,16
38438,12,13,5,10,12,16
38439,12,5,11,9,18,16
38440,12,12,9,6,27,16
38441,3,5,11,4,11,16
38442,15,10,14,4,4,16
38443,9,3,1,7,7,16
38444,16,11,9,5,12,16
38445,4,3,3,7,14,9
38446,6,8,7,4,2,16
38447,9,10,11,0,6,16
38448,16,6,9,2,4,16
38449,12,7,10,2,12,10
38450,11,1,6,5,19,3
38451,2,6,3,2,5,16
38452,18,12,9,10,13,1
38453,8,0,4,2,5,16
38454,1,18,14,13,4,16
38455,4,1,3,7,8,16
38456,8,4,9,9,6,16
38457,0,11,2,1,8,0
38458,7,13,17,4,11,16
38459,16,11,17,6,18,16
38460,7,1,5,4,18,16
38461,10,13,9,11,7,16
38462,6,12,0,2,10,18
38463,6,19,2,0,19,15
38464,2,19,16,11,17,16
38465,17,10,9,3,5,16
38466,10,2,9,1,10,16
38467,1,12,9,3,19,3
38468,0,19,10,8,14,18
38469,7,8,14,2,5,16
38470,2,17,1,13,9,8
38471,1,14,4,2,5,16
38472,16,5,12,2,17,16
38473,3,16,4,4,3,16
38474,5,16,17,4,2,16
38475,0,14,14,8,8,16
38476,14,0,14,4,8,16
38477,1,14,4,4,2,16
38478,19,7,5,10,16,16
38479,4,14,5,4,5,9
38480,16,9,9,9,15,3
38481,2,12,16,4,16,6
38482,6,6,1,4,2,16
38483,15,6,12,8,5,16
38484,18,10,3,9,6,16
38485,0,2,9,3,15,19
38486,12,6,3,5,1,16
38487,10,11,3,4,10,16
38488,8,19,16,8,16,15
38489,16,7,9,3,14,3
38490,14,18,9,3,8,16
38491,18,11,12,6,13,16
38492,18,2,17,6,10,16
38493,14,18,6,9,13,5
38494,10,0,14,2,8,16
38495,15,12,6,13,15,6
38496,11,9,9,9,16,11
38497,19,19,9,2,21,3
38498,15,9,9,13,11,11
38499,16,16,4,4,5,16
38500,2,14,12,4,10,16
38501,7,5,11,1,8,7
38502,19,8,7,2,4,16
38503,14,18,11,5,18,16
38504,6,10,6,8,6,16
38505,7,5,6,9,11,16
38506,7,5,6,7,10,16
38507,19,17,0,2,9,16
38508,16,18,12,13,19,16
38509,14,19,0,1,9,9
38510,0,13,14,4,1,16
38511,8,15,6,7,4,16
38512,16,9,9,2,27,6
38513,5,8,13,4,1,16
38514,18,6,12,2,13,16
38515,11,15,4,4,2,16
38516,12,7,2,2,15,16
38517,4,18,13,6,7,16
38518,6,5,6,9,1,16
38519,13,10,4,2,3,16
38520,18,4,11,4,6,16
38521,8,9,9,9,15,15
38522,11,6,9,1,9,16
38523,11,1,9,9,23,7
38524,18,18,8,2,9,16
38525,1,2,17,5,15,16
38526,13,18,11,7,10,16
38527,7,18,8,3,7,16
38528,13,17,17,4,12,16
38529,3,10,17,11,3,16
38530,2,11,6,11,19,16
38531,5,8,7,4,1,16
38532,6,10,9,3,11,16
38533,15,9,1,2,24,16
38534,10,6,9,13,11,16
38535,4,0,12,4,6,9
38536,7,13,9,1,11,5
38537,18,1,13,4,9,16
38538,5,6,14,2,5,16
38539,5,12,2,6,17,16
38540,7,13,13,13,7,16
38541,14,5,13,7,12,9
38542,3,5,17,4,7,16
38543,15,11,9,13,9,7
38544,7,0,4,2,5,16
38545,12,13,9,9,5,16
38546,11,5,2,1,4,16
38547,12,3,17,6,23,16
38548,15,9,0,4,18,16
38549,19,10,4,4,5,16
38550,2,2,16,2,10,18
38551,4,8,14,4,1,9
38552,17,7,5,3,17,16
38553,14,11,2,1,10,9
38554,12,5,12,9,9,16
38555,19,14,9,7,4,16
38556,14,10,14,2,1,9
38557,11,7,9,9,14,13
38558,13,5,8,4,12,16
38559,2,17,2,2,13,18
38560,16,19,2,0,15,3
38561,19,5,11,9,9,16
38562,4,19,5,6,12,16
38563,11,13,3,4,7,16
38564,9,0,8,5,9,16
38565,18,9,13,6,17,16
38566,18,0,9,4,7,16
38567,6,8,7,2,3,16
38568,13,8,3,2,2,16
38569,14,13,10,1,8,15
38570,12,4,1,0,16,16
38571,18,17,11,2,12,16
38572,11,6,17,4,3,16
38573,1,18,8,4,9,16
38574,18,8,4,2,2,16
38575,6,16,1,2,1,16
38576,1,8,4,2,5,16
38577,6,14,9,8,5,16
38578,7,16,8,4,3,16
38579,16,16,4,4,1,16
38580,1,0,14,3,6,16
38581,12,6,9,2,7,16
38582,3,16,7,2,2,16
38583,11,8,7,2,4,16
38584,14,7,16,11,19,11
38585,14,0,8,2,2,9
38586,14,6,12,4,19,9
38587,2,19,5,4,15,6
38588,14,13,11,2,4,9
38589,12,15,7,4,4,16
38590,1,17,9,7,3,16
38591,17,1,9,5,15,3
